Manuf;Model;Desc;Engine_Capacity;Fuel_Type;Powertrain;Euro_Standard;Diesel_VED_Supplement;Fuel_Cost;Electric_Cost;Total_Cost;Noise_Level
HONDA;CR-V 2021;CR-V 2.0 i-MMD S 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD S 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD S 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD S 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD S 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD S 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD S 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,774;£0;£1,774;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SE 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,774;£0;£1,774;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 4WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 4WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 4WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 4WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 4WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 4WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 4WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 4WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 4WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD Sport Line 4WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,801;£0;£1,801;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 2WD 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,908;£0;£1,908;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V 2021;CR-V 2.0 i-MMD SR 5 door (Standard Model);1993;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,935;£0;£1,935;69.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD EX 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD EX 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD EX 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD EX 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD EX 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD EX 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD EX 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,962;£0;£1,962;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD EX 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,962;£0;£1,962;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD EX 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,962;£0;£1,962;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD EX 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,962;£0;£1,962;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,774;£0;£1,774;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,828;£0;£1,828;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD S 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,828;£0;£1,828;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,774;£0;£1,774;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,828;£0;£1,828;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,828;£0;£1,828;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,908;£0;£1,908;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,908;£0;£1,908;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,908;£0;£1,908;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,908;£0;£1,908;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SE 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,801;£0;£1,801;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,828;£0;£1,828;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,828;£0;£1,828;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 2WD 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,828;£0;£1,828;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,908;£0;£1,908;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,908;£0;£1,908;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,908;£0;£1,908;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,908;£0;£1,908;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,935;£0;£1,935;68.0
HONDA;CR-V Hybrid 2022;CR-V HYBRID 2.0 i-MMD SR 5 door (Standard);1993;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,962;£0;£1,962;68.0
HONDA;HR-V 2022;HR-V 1.5 iMMD ADVANCE 5 door (Standard);1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,451;£0;£1,451;66.0
HONDA;HR-V 2022;HR-V 1.5 iMMD ADVANCE STYLE 5 door (Standard);1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,451;£0;£1,451;66.0
HONDA;HR-V 2022;HR-V 1.5 iMMD ELEGANCE 5 door (Standard);1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,451;£0;£1,451;66.0
HONDA;HR-V 2023;HR-V 1.5 i-MMD ADVANCE 5 door (Standard);1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,451;£0;£1,451;66.0
HONDA;HR-V 2023;HR-V 1.5 i-MMD ADVANCE STYLE 5 door (Standard);1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,451;£0;£1,451;66.0
HONDA;HR-V 2023;HR-V 1.5 i-MMD ELEGANCE 5 door (Standard);1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,451;£0;£1,451;66.0
HONDA;Jazz 2021;JAZZ 1.5 i-MMD Cross EX 2 Tone 5 door (Standard Model);1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,290;£0;£1,290;66.0
HONDA;Jazz 2021;JAZZ 1.5 i-MMD Crosstar EX 5 door (Standard Model);1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,290;£0;£1,290;66.0
HONDA;Jazz 2021;JAZZ 1.5 i-MMD EX 2 Tone 5 door (Standard Model);1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,209;£0;£1,209;66.0
HONDA;Jazz 2021;JAZZ 1.5 i-MMD EX 2 Tone 5 door (Standard Model);1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,236;£0;£1,236;66.0
HONDA;Jazz 2021;JAZZ 1.5 i-MMD EX 5 door (Standard Model);1498;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,209;£0;£1,209;66.0
